Wavelength (nm),Sphere 2 |a1(λ)|
735.5889724310778,0.11400606613111425
736.8421052631579,0.1131725192106916
738.0952380952381,0.11234661579930827
739.3483709273183,0.11152827195101551
740.6015037593985,0.11071740478713357
741.8546365914787,0.10991393248095958
743.107769423559,0.10911777424272219
744.3609022556392,0.1083288503047687
745.6140350877192,0.10754708190698546
746.8671679197995,0.10677239128245058
748.1203007518798,0.10600470164330995
749.3734335839599,0.10524393716687343
750.6265664160401,0.10449002298193313
751.8796992481203,0.1037428851552908
753.1328320802006,0.10300245067849878
754.3859649122807,0.10226864745480631
755.6390977443609,0.10154140428631131
756.8922305764412,0.10082065086130874
758.1453634085212,0.10010631774183815
759.3984962406015,0.09939833635142427
760.6516290726819,0.09869663896300553
761.904761904762,0.09800115868705413
763.1578947368421,0.09731182945987243
764.4110275689223,0.09662858603207732
765.6641604010026,0.09595136395725763
766.9172932330828,0.09528009958080835
768.1704260651629,0.09461473002893403
769.4235588972432,0.09395519319782457
770.6766917293232,0.09330142774299505
771.9298245614035,0.09265337306878704
773.1829573934839,0.09201096931803417
774.436090225564,0.09137415736188309
775.6892230576441,0.09074287878977087
776.9423558897242,0.09011707589955315
778.1954887218046,0.0894966916877852
779.4486215538848,0.0888816698401491
780.7017543859649,0.08827195472202679
781.9548872180452,0.0876674913692123
783.2080200501252,0.08706822547877266
784.4611528822055,0.08647410340003892
785.7142857142858,0.08588507212573744
786.967418546366,0.085301079283251
788.2205513784461,0.08472207312601802
789.4736842105262,0.08414800252505392
790.7268170426066,0.08357881696060462
791.9799498746869,0.08301446651392203
793.2330827067669,0.08245490185916543
794.4862155388472,0.08190007425542098
795.7393483709274,0.0813499355388433
796.9924812030075,0.08080443811491118
798.2456140350878,0.08026353495080271
799.498746867168,0.07972717956787892
800.7518796992481,0.07919532603428155
802.0050125313282,0.07866792895764262
803.2581453634086,0.07814494347789637
804.5112781954889,0.07762632526020383
805.7644110275689,0.07711203048797764
807.0175438596491,0.07660201585601045
808.2706766917294,0.07609623856370684
809.5238095238095,0.07559465630841025
810.7769423558898,0.07509722727883407
812.03007518797,0.07460391014858256
813.2832080200501,0.07411466406977264
814.5363408521303,0.0736294486667436
815.7894736842106,0.07314822402986229
817.0426065162909,0.07267095070941858
818.295739348371,0.07219758970960724
819.5488721804511,0.07172810248259968
820.8020050125314,0.07126245092270138
822.0551378446115,0.07080059736059274
823.3082706766918,0.07034250455765534
824.5614035087721,0.06988813570037845
825.8145363408522,0.06943745439484954
827.0676691729323,0.06899042466131819
828.3208020050125,0.06854701092884519
829.5739348370929,0.0681071780300248
830.827067669173,0.06767089119578276
832.0802005012531,0.06723811605025085
833.3333333333334,0.0668088186057138
834.5864661654136,0.06638296525762744
835.8395989974938,0.06596052277971047
837.092731829574,0.06554145831910518
838.3458646616542,0.06512573939160607
839.5989974937343,0.06471333387695585
840.8521303258145,0.06430421001421358
842.1052631578949,0.06389833639718075
843.3583959899751,0.06349568196989977
844.6115288220551,0.06309621602220832
845.8646616541354,0.0626999081853644
847.1177944862156,0.06230672842772748
848.3709273182958,0.06191664705050323
849.624060150376,0.06152963468354719
850.8771929824562,0.061145662281227496
852.1303258145363,0.060764701118347815
853.3834586466165,0.06038672278612195
854.6365914786969,0.06001169918821026
855.8897243107771,0.059639602536810214
857.1428571428571,0.05927040534880073
858.3959899749374,0.05890408044193894
859.6491228070176,0.05854060093111244
860.9022556390978,0.058179940224642394
862.155388471178,0.05782207202063978
863.4085213032582,0.057466970303407215
864.6616541353383,0.05711460933989644
865.9147869674185,0.0567649636762108
867.1679197994988,0.05641800813416094
868.4210526315791,0.056073717807858296
869.6741854636591,0.055732068060368324
870.9273182957393,0.05539303452039924
872.1804511278197,0.05505659307904133
873.4335839598999,0.05472271988654827
874.68671679198,0.05439139134916892
875.9398496240602,0.05406258412601116
877.1929824561404,0.053736275125959486
878.4461152882205,0.0534124415046287
879.6992481203008,0.0530910606613607
880.9523809523811,0.052772110236260876
882.2055137844611,0.052455568107278965
883.4586466165413,0.05214141238732301
884.7117794486217,0.05182962142141796
885.9649122807019,0.0515201737838993
887.218045112782,0.05121304827564695
888.4711779448622,0.050908223921353864
889.7243107769424,0.05060567996683555
890.9774436090225,0.050305395876370416
892.2305764411028,0.050007351330079004
893.4837092731831,0.04971152622134138
894.7368421052632,0.04941790065424034
895.9899749373433,0.04912645494104846
